DB_ID,DISP_ID,EQ_TYPE,ICON_NAME,TYPE,NAME,SOURCE,ITEM_QUALITY,ITEM_LEVEL,BIS,FIERY_CORE,LAVA_CORE,CLASS_MASK,SET,MIN_DAMAGE,MAX_DAMAGE,SPEED,ARMOR,BLOCK_VALUE,ROLE,STAMINA,STRENGTH,AGILITY,INTELLIGENCE,SPIRIT,MP5,ATTACK_POWER,R_ATTACK_POWER,SPELL_DAMAGE,SPELL_HEAL,SPELL_FROST,SPELL_SHADOW,SPELL_FIRE,SPELL_NATURE,HIT_PCT,CRIT_PCT,SPELL_HIT,SPELL_CRIT,PARRY_PCT,DODGE_PCT,BLOCK_PCT,DEFENSE,RESIST_FIRE,RESIST_SHADOW,RESIST_NATURE,RESIST_FROST,RESIST_ARCANE,HEAL_PER_5_SEC,SKILL_DAGGER,SKILL_SWORD,THORNS,COMMENTS,TOOLTIP
14545,23687,7,inv_pants_11,Leather,Ghostloom Leggings,Dungeon,3,62,0,0,0,5,0,0,0,0,152,0,HEAL,10,0,0,18,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Ghostloom Leggings</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->62</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Legs</td><th><!--scstart4:2--><span class=""q1"">Leather</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->152 Armor</span><br><span><!--stat7-->+10 Stamina</span><br><span><!--stat5-->+18 Intellect</span><br><span><!--stat6-->+13 Spirit</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 75 / 75</td></tr></table><table><tr><td>Requires Level <!--rlvl-->57<br><!--rr--><!--useText:0:1--><span id=""useText1"" class=""q2"">Equip: <!--useEffect:0:1--><a href=""/classic/spell=21627/increased-mana-regen"" class=""q2"">Restores 6 mana per 5 sec.</a><!--useEffect:1--></span><!--useText:1--><!--itemEffects:1--><br><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">2</span> <span class=""moneysilver"">63</span> <span class=""moneycopper"">97</span></div></td></tr></table>"
14548,11170,3,inv_shoulder_11,Mail,Royal Cap Spaulders,Dungeon,3,62,0,0,0,4,0,0,0,0,274,0,HEAL,8,0,0,9,13,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Royal Cap Spaulders</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->62</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Shoulder</td><th><!--scstart4:3--><span class=""q1"">Mail</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->274 Armor</span><br><span><!--stat7-->+8 Stamina</span><br><span><!--stat5-->+9 Intellect</span><br><span><!--stat6-->+13 Spirit</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 70 / 70</td></tr></table><table><tr><td>Requires Level <!--rlvl-->57<br><!--rr--><!--useText:0:1--><span id=""useText1"" class=""q2"">Equip: <!--useEffect:0:1--><a href=""/classic/spell=9315/increase-healing-26"" class=""q2"">Increases healing done by spells and effects by up to 26.</a><!--useEffect:1--></span><!--useText:1--><!--itemEffects:1--><br><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">2</span> <span class=""moneysilver"">47</span> <span class=""moneycopper"">92</span></div></td></tr></table>"
14552,28282,3,inv_shoulder_20,Plate,Stockade Pauldrons,Crafted,4,55,1,2,2,132,0,0,0,0,472,0,TANK,20,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q4"">Stockade Pauldrons</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->55</span><!--bo--><br>Binds when equipped<!--ue--><table width=""100%""><tr><td>Shoulder</td><th><!--scstart4:4--><span class=""q1"">Plate</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->472 Armor</span><br><span><!--stat7-->+20 Stamina</span><br><span><!--stat6-->+10 Spirit</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 100 / 100</td></tr></table><table><tr><td>Requires Level <!--rlvl-->50<br><!--rr--><!--useText:0:1--><span id=""useText1"" class=""q2"">Equip: <!--useEffect:0:1--><a href=""/classic/spell=13390/increased-defense"" class=""q2"">Increased Defense +10.</a><!--useEffect:1--></span><!--useText:1--><!--itemEffects:1--><br><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">1</span> <span class=""moneysilver"">53</span> <span class=""moneycopper"">78</span></div></td></tr></table>"
14553,9045,6,inv_belt_09,Leather,Sash of Mercy,Crafted,4,61,1,3,2,5,0,0,0,0,105,0,HEAL,14,0,0,0,10,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q4"">Sash of Mercy</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->61</span><!--bo--><br>Binds when equipped<!--ue--><table width=""100%""><tr><td>Waist</td><th><!--scstart4:2--><span class=""q1"">Leather</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->105 Armor</span><br><span><!--stat7-->+14 Stamina</span><br><span><!--stat6-->+10 Spirit</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 40 / 40</td></tr></table><table><tr><td>Requires Level <!--rlvl-->56<br><!--rr--><!--useText:0:1--><span id=""useText1"" class=""q2"">Equip: <!--useEffect:0:1--><a href=""/classic/spell=15696/increase-healing-53"" class=""q2"">Increases healing done by spells and effects by up to 53.</a><!--useEffect:1--></span><!--useText:1--><!--itemEffects:1--><br><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">1</span> <span class=""moneysilver"">77</span> <span class=""moneycopper"">33</span></div></td></tr></table>"
14577,27629,7,inv_pants_08,Cloth,Skullsmoke Pants,Dungeon,3,61,0,0,0,31,0,0,0,0,76,0,MAGI,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Skullsmoke Pants</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->61</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Legs</td><th><!--scstart4:1--><span class=""q1"">Cloth</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->76 Armor</span><br><span><!--stat7-->+20 Stamina</span><br><span><!--stat5-->+20 Intellect</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><br>+10 Fire Resistance<br>+5 Shadow Resistance<!--e--><!--ps--><br>Durability 65 / 65</td></tr></table><table><tr><td>Requires Level <!--rlvl-->56<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">2</span> <span class=""moneysilver"">15</span> <span class=""moneycopper"">85</span></div></td></tr></table>"
15061,11622,3,inv_shoulder_18,Leather,Living Shoulders,Crafted,3,54,1,2,1,5,0,0,0,0,117,0,HEAL,8,0,0,0,13,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Living Shoulders</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->54</span><!--bo--><br>Binds when equipped<!--ue--><table width=""100%""><tr><td>Shoulder</td><th><!--scstart4:2--><span class=""q1"">Leather</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->117 Armor</span><br><span><!--stat7-->+8 Stamina</span><br><span><!--stat6-->+13 Spirit</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><br>+3 Nature Resistance<!--e--><!--ps--><br>Durability 60 / 60</td></tr></table><table><tr><td>Requires Level <!--rlvl-->49<br><!--rr--><!--useText:0:1--><span id=""useText1"" class=""q2"">Equip: <!--useEffect:0:1--><a href=""/classic/spell=9317/increase-healing-31"" class=""q2"">Increases healing done by spells and effects by up to 31.</a><!--useEffect:1--></span><!--useText:1--><!--itemEffects:1--><br><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">1</span> <span class=""moneysilver"">38</span> <span class=""moneycopper"">3</span></div></td></tr></table>"
15064,10883,5,inv_chest_leather_04,Leather,Warbear Harness,Crafted,3,55,1,2,3,1,0,0,0,0,158,0,PHYS,27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Warbear Harness</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->55</span><!--bo--><br>Binds when equipped<!--ue--><table width=""100%""><tr><td>Chest</td><th><!--scstart4:2--><span class=""q1"">Leather</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->158 Armor</span><br><span><!--stat4-->+11 Strength</span><br><span><!--stat7-->+27 Stamina</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 100 / 100</td></tr></table><table><tr><td>Requires Level <!--rlvl-->50<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">1</span> <span class=""moneysilver"">97</span> <span class=""moneycopper"">17</span></div></td></tr></table>"
15083,2375,10,inv_gauntlets_31,Leather,Wicked Leather Gauntlets,Starter,2,52,0,0,0,225,0,0,0,0,86,0,PHYS,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q2"">Wicked Leather Gauntlets</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->52</span><!--bo--><br>Binds when equipped<!--ue--><table width=""100%""><tr><td>Hands</td><th><!--scstart4:2--><span class=""q1"">Leather</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->86 Armor</span><br><span><!--stat3-->+12 Agility</span><br><span><!--stat7-->+11 Stamina</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 30 / 30</td></tr></table><table><tr><td>Requires Level <!--rlvl-->47<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneysilver"">68</span> <span class=""moneycopper"">72</span></div></td></tr></table>"
15084,2881,9,inv_bracer_07,Leather,Wicked Leather Bracers,Starter,2,53,0,0,0,65,0,0,0,0,61,0,PHYS,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q2"">Wicked Leather Bracers</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->53</span><!--bo--><br>Binds when equipped<!--ue--><table width=""100%""><tr><td>Wrist</td><th><!--scstart4:2--><span class=""q1"">Leather</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->61 Armor</span><br><span><!--stat3-->+11 Agility</span><br><span><!--stat7-->+5 Stamina</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 30 / 30</td></tr></table><table><tr><td>Requires Level <!--rlvl-->48<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneysilver"">73</span> <span class=""moneycopper"">11</span></div></td></tr></table>"
15085,1080,5,inv_chest_plate06,Leather,Wicked Leather Armor,Starter,2,61,0,0,0,97,0,0,0,0,156,0,PHYS,7,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q2"">Wicked Leather Armor</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->61</span><!--bo--><br>Binds when equipped<!--ue--><table width=""100%""><tr><td>Chest</td><th><!--scstart4:2--><span class=""q1"">Leather</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->156 Armor</span><br><span><!--stat3-->+25 Agility</span><br><span><!--stat7-->+7 Stamina</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 85 / 85</td></tr></table><table><tr><td>Requires Level <!--rlvl-->56<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">2</span> <span class=""moneysilver"">27</span> <span class=""moneycopper"">32</span></div></td></tr></table>"
15086,18860,1,inv_misc_bandage_13,Leather,Wicked Leather Headband,Starter,2,56,0,0,0,65,0,0,0,0,118,0,PHYS,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q2"">Wicked Leather Headband</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->56</span><!--bo--><br>Binds when equipped<!--ue--><table width=""100%""><tr><td>Head</td><th><!--scstart4:2--><span class=""q1"">Leather</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->118 Armor</span><br><span><!--stat3-->+16 Agility</span><br><span><!--stat7-->+16 Stamina</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 50 / 50</td></tr></table><table><tr><td>Requires Level <!--rlvl-->51<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">1</span> <span class=""moneysilver"">31</span> <span class=""moneycopper"">54</span></div></td></tr></table>"
15087,1512,7,inv_pants_12,Leather,Wicked Leather Pants,Starter,2,58,0,0,0,97,0,0,0,0,131,0,PHYS,12,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q2"">Wicked Leather Pants</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->58</span><!--bo--><br>Binds when equipped<!--ue--><table width=""100%""><tr><td>Legs</td><th><!--scstart4:2--><span class=""q1"">Leather</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->131 Armor</span><br><span><!--stat3-->+20 Agility</span><br><span><!--stat7-->+12 Stamina</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 65 / 65</td></tr></table><table><tr><td>Requires Level <!--rlvl-->53<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">1</span> <span class=""moneysilver"">78</span> <span class=""moneycopper"">92</span></div></td></tr></table>"
15088,8151,6,inv_belt_03,Leather,Wicked Leather Belt,Starter,2,60,0,0,0,97,0,0,0,0,87,0,PHYS,13,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q2"">Wicked Leather Belt</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->60</span><!--bo--><br>Binds when equipped<!--ue--><table width=""100%""><tr><td>Waist</td><th><!--scstart4:2--><span class=""q1"">Leather</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->87 Armor</span><br><span><!--stat3-->+14 Agility</span><br><span><!--stat7-->+13 Stamina</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 30 / 30</td></tr></table><table><tr><td>Requires Level <!--rlvl-->55<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneysilver"">99</span> <span class=""moneycopper"">1</span></div></td></tr></table>"
15090,25731,5,inv_chest_leather_07,Leather,Runic Leather Armor,Starter,2,62,0,0,0,5,0,0,0,0,158,0,MAGI,0,0,0,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q2"">Runic Leather Armor</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->62</span><!--bo--><br>Binds when equipped<!--ue--><table width=""100%""><tr><td>Chest</td><th><!--scstart4:2--><span class=""q1"">Leather</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->158 Armor</span><br><span><!--stat5-->+21 Intellect</span><br><span><!--stat6-->+13 Spirit</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 85 / 85</td></tr></table><table><tr><td>Requires Level <!--rlvl-->57<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">2</span> <span class=""moneysilver"">20</span> <span class=""moneycopper"">2</span></div></td></tr></table>"
15091,25735,10,inv_gauntlets_31,Leather,Runic Leather Gauntlets,Starter,2,54,0,0,0,5,0,0,0,0,88,0,HEAL,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q2"">Runic Leather Gauntlets</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->54</span><!--bo--><br>Binds when equipped<!--ue--><table width=""100%""><tr><td>Hands</td><th><!--scstart4:2--><span class=""q1"">Leather</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->88 Armor</span><br><span><!--stat5-->+8 Intellect</span><br><span><!--stat6-->+14 Spirit</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 30 / 30</td></tr></table><table><tr><td>Requires Level <!--rlvl-->49<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneysilver"">71</span> <span class=""moneycopper"">95</span></div></td></tr></table>"
15092,7116,9,inv_bracer_11,Leather,Runic Leather Bracers,Starter,2,55,0,0,0,5,0,0,0,0,63,0,MAGI,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q2"">Runic Leather Bracers</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->55</span><!--bo--><br>Binds when equipped<!--ue--><table width=""100%""><tr><td>Wrist</td><th><!--scstart4:2--><span class=""q1"">Leather</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->63 Armor</span><br><span><!--stat5-->+10 Intellect</span><br><span><!--stat6-->+10 Spirit</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 30 / 30</td></tr></table><table><tr><td>Requires Level <!--rlvl-->50<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneysilver"">76</span> <span class=""moneycopper"">56</span></div></td></tr></table>"
15093,4460,6,inv_belt_23,Leather,Runic Leather Belt,Starter,2,56,0,0,0,5,0,0,0,0,82,0,MAGI,0,0,0,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q2"">Runic Leather Belt</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->56</span><!--bo--><br>Binds when equipped<!--ue--><table width=""100%""><tr><td>Waist</td><th><!--scstart4:2--><span class=""q1"">Leather</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->82 Armor</span><br><span><!--stat5-->+14 Intellect</span><br><span><!--stat6-->+9 Spirit</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 30 / 30</td></tr></table><table><tr><td>Requires Level <!--rlvl-->51<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneysilver"">83</span> <span class=""moneycopper"">68</span></div></td></tr></table>"
15094,25739,1,inv_misc_bandage_11,Leather,Runic Leather Headband,Starter,2,58,0,0,0,5,0,0,0,0,122,0,MAGI,0,0,0,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q2"">Runic Leather Headband</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->58</span><!--bo--><br>Binds when equipped<!--ue--><table width=""100%""><tr><td>Head</td><th><!--scstart4:2--><span class=""q1"">Leather</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->122 Armor</span><br><span><!--stat5-->+20 Intellect</span><br><span><!--stat6-->+12 Spirit</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 50 / 50</td></tr></table><table><tr><td>Requires Level <!--rlvl-->53<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">1</span> <span class=""moneysilver"">41</span> <span class=""moneycopper"">55</span></div></td></tr></table>"
15095,8389,7,inv_pants_02,Leather,Runic Leather Pants,Starter,2,60,0,0,0,5,0,0,0,0,135,0,HEAL,0,0,0,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q2"">Runic Leather Pants</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->60</span><!--bo--><br>Binds when equipped<!--ue--><table width=""100%""><tr><td>Legs</td><th><!--scstart4:2--><span class=""q1"">Leather</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->135 Armor</span><br><span><!--stat5-->+13 Intellect</span><br><span><!--stat6-->+20 Spirit</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 65 / 65</td></tr></table><table><tr><td>Requires Level <!--rlvl-->55<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">2</span> <span class=""moneysilver"">8</span> <span class=""moneycopper"">85</span></div></td></tr></table>"
15096,8387,3,inv_shoulder_15,Leather,Runic Leather Shoulders,Starter,2,62,0,0,0,5,0,0,0,0,119,0,MAGI,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q2"">Runic Leather Shoulders</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->62</span><!--bo--><br>Binds when equipped<!--ue--><table width=""100%""><tr><td>Shoulder</td><th><!--scstart4:2--><span class=""q1"">Leather</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->119 Armor</span><br><span><!--stat5-->+15 Intellect</span><br><span><!--stat6-->+10 Spirit</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 50 / 50</td></tr></table><table><tr><td>Requires Level <!--rlvl-->57<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">1</span> <span class=""moneysilver"">73</span> <span class=""moneycopper"">32</span></div></td></tr></table>"
